Trade
STRONG SELL @ 1.17293
TIME EXIT (SHORT) @ 1.17302 | PROFIT = -0.00009
STRONG BUY @ 1.16968
TIME EXIT (LONG) @ 1.16918 | PROFIT = -0.00050
STRONG BUY @ 1.17009
TIME EXIT (LONG) @ 1.16932 | PROFIT = -0.00077
STRONG SELL @ 1.16827
TIME EXIT (SHORT) @ 1.16959 | PROFIT = -0.00132
STRONG BUY @ 1.16791
TIME EXIT (LONG) @ 1.16877 | PROFIT = 0.00086
STRONG BUY @ 1.16982
TIME EXIT (LONG) @ 1.16945 | PROFIT = -0.00036
STRONG SELL @ 1.16718
TIME EXIT (SHORT) @ 1.16659 | PROFIT = 0.00059
STRONG SELL @ 1.16772
TIME EXIT (SHORT) @ 1.16932 | PROFIT = -0.00159
STRONG SELL @ 1.16148
TIME EXIT (SHORT) @ 1.16266 | PROFIT = -0.00118
